Tmix,s	Tmix,days	Voltage,V	Power,W	Heat,J	Power/SCM,W/g	Heat/SCM,J/g
36595	0.4235532407407407	0.003509	0.04199	4828.0	0.00055239297379437	63.51400994234861
36655	0.4242476851851852	0.003503	0.04192	4831.0	0.0005514720995822812	63.55347598000955
36715	0.4249421296296296	0.003496	0.04183	4833.0	0.0005502881184524528	63.57978667178352
36775	0.4256365740740741	0.003489	0.04176000000000001	4836.0	0.0005493672442403642	63.61925270944447
36835	0.4263310185185185	0.003483	0.04168	4838.0	0.0005483148165694056	63.64556340121842
36895	0.427025462962963	0.003476	0.0416	4841.0	0.0005472623888984469	63.68502943887938
36955	0.4277199074074074	0.00347	0.04153	4843.0	0.0005463415146863583	63.71134013065334
37015	0.4284143518518518	0.003464	0.04146	4846.0	0.0005454206404742696	63.75080616831428
37075	0.4291087962962963	0.003458	0.04138	4848.0	0.000544368212803311	63.77711686008825
37135	0.4298032407407407	0.003451	0.0413	4851.0	0.0005433157851323525	63.81658289774919
37195	0.4304976851851852	0.003445	0.04122	4853.0	0.0005422633574613939	63.84289358952316
37255	0.4311921296296296	0.003438	0.04115	4856.0	0.0005413424832493052	63.8823596271841
37315	0.431886574074074	0.003432	0.04107	4858.0	0.0005402900555783465	63.90867031895807
37375	0.4325810185185185	0.003426	0.041	4861.0	0.0005393691813662579	63.94813635661901
37435	0.433275462962963	0.00342	0.04093	4863.0	0.0005384483071541691	63.97444704839297
37495	0.4339699074074074	0.003413	0.04085	4866.0	0.0005373958794832105	64.01391308605392
37555	0.4346643518518519	0.003407	0.04077	4868.0	0.000536343451812252	64.04022377782789
37615	0.4353587962962963	0.003401	0.0407	4870.0	0.0005354225776001633	64.06653446960185
37675	0.4360532407407408	0.003394	0.04062	4873.0	0.0005343701499292047	64.10600050726279
37735	0.4367476851851852	0.003388	0.04055	4875.0	0.0005334492757171161	64.13231119903676
37795	0.4374421296296296	0.003381	0.04047	4878.0	0.0005323968480461575	64.17177723669771
37855	0.4381365740740741	0.003374	0.04039	4880.0	0.0005313444203751988	64.19808792847167
37915	0.4388310185185185	0.003368	0.04031000000000001	4883.0	0.0005302919927042404	64.23755396613261
37975	0.439525462962963	0.003361	0.04024	4885.0	0.0005293711184921516	64.26386465790658
38035	0.4402199074074074	0.003355	0.04016	4887.0	0.0005283186908211931	64.29017534968054
38095	0.4409143518518518	0.003348	0.04008	4890.0	0.0005272662631502345	64.32964138734148
38155	0.4416087962962963	0.003342	0.04001	4892.0	0.0005263453889381458	64.35595207911545
38215	0.4423032407407407	0.003335	0.03992	4895.0	0.0005251614078083174	64.3954181167764
38275	0.4429976851851852	0.003328	0.03985	4897.0	0.0005242405335962287	64.42172880855036
38335	0.4436921296296296	0.003322	0.03977	4899.0	0.0005231881059252701	64.44803950032433
38395	0.4443865740740741	0.003316	0.03969	4902.0	0.0005221356782543115	64.48750553798527
38455	0.4450810185185185	0.003309	0.03961	4904.0	0.000521083250583353	64.51381622975923
38515	0.4457754629629629	0.003302	0.03954	4907.0	0.0005201623763712642	64.55328226742017
38575	0.4464699074074074	0.003295	0.03945	4909.0	0.000518978395241436	64.57959295919414
38635	0.4471643518518518	0.003289	0.03938	4911.0	0.0005180575210293472	64.6059036509681
38695	0.4478587962962963	0.003282	0.0393	4914.0	0.0005170050933583887	64.64536968862905
38755	0.4485532407407408	0.003276	0.03922	4916.0	0.0005159526656874301	64.67168038040302
38815	0.4492476851851852	0.003269	0.03914	4918.0	0.0005149002380164715	64.69799107217698
38875	0.4499421296296297	0.003263	0.03907	4921.0	0.0005139793638043828	64.73745710983792
38935	0.4506365740740741	0.003257	0.03899	4923.0	0.0005129269361334242	64.76376780161189
38995	0.4513310185185185	0.00325	0.03892	4925.0	0.0005120060619213354	64.79007849338585
39055	0.452025462962963	0.003244	0.03885	4928.0	0.0005110851877092468	64.82954453104679
39115	0.4527199074074074	0.003238	0.03877	4930.0	0.0005100327600382882	64.85585522282076
39175	0.4534143518518519	0.003232	0.0387	4932.0	0.0005091118858261995	64.88216591459472
39235	0.4541087962962963	0.003225	0.03862	4935.0	0.000508059458155241	64.92163195225567
39295	0.4548032407407407	0.003219	0.03855	4937.0	0.0005071385839431523	64.94794264402964
39355	0.4554976851851852	0.003214	0.03849	4939.0	0.0005063492631899333	64.9742533358036
39415	0.4561921296296296	0.003208	0.03841	4942.0	0.0005052968355189748	65.01371937346454
39475	0.4568865740740741	0.003202	0.03834	4944.0	0.000504375961306886	65.04003006523851
39535	0.4575810185185185	0.003196	0.03827	4946.0	0.0005034550870947973	65.06634075701247
39595	0.458275462962963	0.00319	0.0382	4948.0	0.0005025342128827085	65.09265144878644
39655	0.4589699074074074	0.003184	0.03813	4951.0	0.0005016133386706199	65.13211748644738
39715	0.4596643518518518	0.003178	0.03806	4953.0	0.0005006924644585312	65.15842817822134
39775	0.4603587962962963	0.003172	0.03799	4955.0	0.0004997715902464423	65.18473886999531
39835	0.4610532407407407	0.003167	0.03792	4958.0	0.0004988507160343537	65.22420490765626
39895	0.4617476851851852	0.003161	0.03786	4960.0	0.0004980613952811348	65.25051559943022
39955	0.4624421296296296	0.003156	0.0378	4962.0	0.0004972720745279158	65.27682629120419
40015	0.463136574074074	0.00315	0.03772	4964.0	0.0004962196468569572	65.30313698297815
40075	0.4638310185185185	0.003144	0.03766	4967.0	0.0004954303261037384	65.34260302063909
40135	0.464525462962963	0.003138	0.03759	4969.0	0.0004945094518916496	65.36891371241306
40195	0.4652199074074074	0.003133	0.03752	4971.0	0.0004935885776795609	65.39522440418702
40255	0.4659143518518519	0.003127	0.03745	4973.0	0.0004926677034674721	65.42153509596099
40315	0.4666087962962963	0.003121	0.03738	4976.0	0.0004917468292553835	65.46100113362193
40375	0.4673032407407408	0.003116	0.03732	4978.0	0.0004909575085021645	65.48731182539589
40435	0.4679976851851852	0.003109	0.03725	4980.0	0.0004900366342900758	65.51362251716986
40495	0.4686921296296296	0.003103	0.03717	4982.0	0.0004889842066191172	65.53993320894382
40555	0.4693865740740741	0.003097	0.0371	4985.0	0.0004880633324070284	65.57939924660477
40615	0.4700810185185185	0.003091	0.03702	4987.0	0.0004870109047360699	65.60570993837874
40675	0.470775462962963	0.003085	0.03695	4989.0	0.0004860900305239811	65.6320206301527
40735	0.4714699074074074	0.003078	0.03688	4991.0	0.0004851691563118925	65.65833132192665
40795	0.4721643518518518	0.003073	0.03681	4994.0	0.0004842482820998038	65.69779735958761
40855	0.4728587962962963	0.003067	0.03675	4996.0	0.0004834589613465848	65.72410805136157
40915	0.4735532407407407	0.00306	0.03666000000000001	4998.0	0.0004822749802167565	65.75041874313553
40975	0.4742476851851852	0.003055	0.0366	5000.0	0.0004814856594635375	65.7767294349095
41035	0.4749421296296296	0.003048	0.03652	5002.0	0.0004804332317925789	65.80304012668346
41095	0.4756365740740741	0.003042	0.03645	5005.0	0.0004795123575804903	65.8425061643444
41155	0.4763310185185185	0.003037	0.03638	5007.0	0.0004785914833684015	65.86881685611837
41215	0.4770254629629629	0.003031	0.03632	5009.0	0.0004778021626151825	65.89512754789233
41275	0.4777199074074074	0.003026	0.03625	5011.0	0.0004768812884030938	65.9214382396663
41335	0.4784143518518518	0.003019	0.03618	5013.0	0.0004759604141910052	65.94774893144026
41395	0.4791087962962963	0.003013	0.03611	5015.0	0.0004750395399789164	65.97405962321423
41455	0.4798032407407408	0.003008	0.03604	5018.0	0.0004741186657668276	66.01352566087517
41515	0.4804976851851852	0.003003	0.03598	5020.0	0.0004733293450136087	66.03983635264913
41575	0.4811921296296297	0.002996	0.0359	5022.0	0.0004722769173426502	66.0661470444231
41635	0.4818865740740741	0.002991	0.03584	5024.0	0.0004714875965894312	66.09245773619706
41695	0.4825810185185185	0.002985	0.03577	5026.0	0.0004705667223773425	66.11876842797102
41755	0.483275462962963	0.002979	0.0357	5028.0	0.0004696458481652538	66.14507911974499
41815	0.4839699074074074	0.002973	0.03563	5030.0	0.0004687249739531651	66.17138981151895
41875	0.4846643518518519	0.002968	0.03556	5033.0	0.0004678040997410763	66.2108558491799
41935	0.4853587962962963	0.002962	0.0355	5035.0	0.0004670147789878574	66.23716654095387
41995	0.4860532407407407	0.002957	0.03543	5037.0	0.0004660939047757687	66.26347723272782
42055	0.4867476851851852	0.00295	0.03536	5039.0	0.00046517303056368	66.2897879245018
42115	0.4874421296296296	0.002945	0.03528999999999999	5041.0	0.0004642521563515911	66.31609861627575
42175	0.4881365740740741	0.002939	0.03522	5043.0	0.0004633312821395025	66.34240930804972
42235	0.4888310185185185	0.002933	0.03515	5045.0	0.0004624104079274138	66.36871999982368
42295	0.489525462962963	0.002926	0.03507	5047.0	0.0004613579802564552	66.39503069159764
42355	0.4902199074074074	0.002921	0.03501	5050.0	0.0004605686595032363	66.4344967292586
42415	0.4909143518518518	0.002915	0.03493	5052.0	0.0004595162318322778	66.46080742103256
42475	0.4916087962962963	0.002909	0.03487	5054.0	0.0004587269110790588	66.48711811280651
42535	0.4923032407407407	0.002903	0.03478999999999999	5056.0	0.0004576744834081002	66.51342880458049
42595	0.4929976851851852	0.002897	0.03472	5058.0	0.0004567536091960116	66.53973949635444
42655	0.4936921296296296	0.002891	0.03465	5060.0	0.0004558327349839228	66.56605018812841
42715	0.494386574074074	0.002885	0.03458	5062.0	0.0004549118607718341	66.59236087990237
42775	0.4950810185185185	0.002879	0.03451	5064.0	0.0004539909865597453	66.61867157167633
42835	0.495775462962963	0.002873	0.03444	5066.0	0.0004530701123476566	66.6449822634503
42895	0.4964699074074074	0.002867	0.03437	5068.0	0.0004521492381355678	66.67129295522426
42955	0.4971643518518519	0.002863	0.03432	5070.0	0.0004514914708412187	66.69760364699823
43015	0.4978587962962963	0.002859	0.03427	5072.0	0.0004508337035468697	66.72391433877219
43075	0.4985532407407408	0.002853	0.0342	5074.0	0.000449912829334781	66.75022503054616
43135	0.4992476851851852	0.002847	0.03413	5076.0	0.0004489919551226922	66.77653572232012
43195	0.4999421296296296	0.002842	0.03407	5079.0	0.0004482026343694733	66.81600175998106
43255	0.500636574074074	0.002836	0.034	5081.0	0.0004472817601573846	66.84231245175503
43315	0.5013310185185185	0.002831	0.03394	5083.0	0.0004464924394041656	66.86862314352899
43375	0.5020254629629629	0.002826	0.03387	5085.0	0.0004455715651920769	66.89493383530295
43435	0.5027199074074075	0.00282	0.03381	5087.0	0.000444782244438858	66.92124452707692
43495	0.5034143518518519	0.002815	0.03374	5089.0	0.0004438613702267693	66.94755521885088
43555	0.5041087962962963	0.002809	0.03368	5091.0	0.0004430720494735504	66.97386591062485
43615	0.5048032407407408	0.002804	0.03362	5093.0	0.0004422827287203314	67.00017660239881
43675	0.5054976851851852	0.002799	0.03356	5095.0	0.0004414934079671125	67.02648729417278
43735	0.5061921296296297	0.002794	0.03349	5097.0	0.0004405725337550238	67.05279798594674
43795	0.5068865740740741	0.002788	0.03343	5099.0	0.0004397832130018049	67.0791086777207
43855	0.5075810185185186	0.002783	0.03337	5101.0	0.0004389938922485859	67.10541936949467
43915	0.508275462962963	0.002778	0.03331	5103.0	0.0004382045714953671	67.13173006126863
43975	0.5089699074074074	0.002773	0.03325	5105.0	0.0004374152507421482	67.1580407530426
44035	0.5096643518518519	0.002767	0.03318	5107.0	0.0004364943765300594	67.18435144481656
44095	0.5103587962962963	0.002762	0.03312	5109.0	0.0004357050557768404	67.21066213659053
44155	0.5110532407407408	0.002757	0.03307	5111.0	0.0004350472884824915	67.23697282836449
44215	0.5117476851851852	0.002752	0.033	5113.0	0.0004341264142704027	67.26328352013844
44275	0.5124421296296297	0.002747	0.03294	5115.0	0.0004333370935171837	67.28959421191242
44335	0.5131365740740741	0.002742	0.03288	5117.0	0.0004325477727639648	67.31590490368637
44395	0.5138310185185185	0.002737	0.03282	5119.0	0.000431758452010746	67.34221559546035
44455	0.514525462962963	0.002731	0.03275	5121.0	0.0004308375777986572	67.3685262872343
44515	0.5152199074074074	0.002726	0.0327	5123.0	0.0004301798105043081	67.39483697900828
44575	0.5159143518518519	0.002721	0.03264	5125.0	0.0004293904897510891	67.42114767078223
44635	0.5166087962962963	0.002717	0.03258	5126.0	0.0004286011689978702	67.43430301666922
44695	0.5173032407407407	0.002711	0.03252	5128.0	0.0004278118482446514	67.46061370844318
44755	0.5179976851851852	0.002706	0.03246	5130.0	0.0004270225274914325	67.48692440021715
44815	0.5186921296296296	0.002702	0.0324	5132.0	0.0004262332067382135	67.5132350919911
44875	0.5193865740740741	0.002697	0.03234	5134.0	0.0004254438859849946	67.53954578376506
44935	0.5200810185185185	0.002692	0.03229	5136.0	0.0004247861186906455	67.56585647553904
44995	0.520775462962963	0.002687	0.03223	5138.0	0.0004239967979374266	67.592167167313
45055	0.5214699074074074	0.002682	0.03217	5140.0	0.0004232074771842077	67.61847785908697
45115	0.5221643518518518	0.002677	0.03211	5142.0	0.0004224181564309888	67.64478855086092
45175	0.5228587962962963	0.002673	0.03206000000000001	5144.0	0.0004217603891366398	67.6710992426349
45235	0.5235532407407407	0.002667	0.03199	5146.0	0.0004208395149245509	67.69740993440885
45295	0.5242476851851852	0.002662	0.03194	5148.0	0.0004201817476302018	67.72372062618281
45355	0.5249421296296296	0.002657	0.03187	5150.0	0.0004192608734181131	67.75003131795678
45415	0.525636574074074	0.002652	0.03181	5152.0	0.0004184715526648943	67.77634200973074
45475	0.5263310185185185	0.002646	0.03174	5154.0	0.0004175506784528054	67.80265270150471
45535	0.5270254629629629	0.002641	0.03168	5155.0	0.0004167613576995866	67.81580804739168
45595	0.5277199074074074	0.002635	0.03162	5157.0	0.0004159720369463677	67.84211873916566
45655	0.5284143518518518	0.00263	0.03155	5159.0	0.000415051162734279	67.86842943093961
45715	0.5291087962962963	0.002624	0.03148	5161.0	0.0004141302885221902	67.89474012271359
45775	0.5298032407407407	0.002618	0.03142	5163.0	0.0004133409677689712	67.92105081448754
45835	0.5304976851851851	0.002613	0.03135	5165.0	0.0004124200935568825	67.94736150626152
45895	0.5311921296296296	0.002608	0.03129	5167.0	0.0004116307728036636	67.97367219803547
45955	0.531886574074074	0.002602	0.03122	5169.0	0.0004107098985915749	67.99998288980943
46015	0.5325810185185185	0.002597	0.03116	5171.0	0.000409920577838356	68.0262935815834
46075	0.5332754629629629	0.002591	0.03109	5172.0	0.0004089997036262672	68.03944892747039
46135	0.5339699074074075	0.002585	0.03102	5174.0	0.0004080788294141785	68.06575961924435
46195	0.5346643518518519	0.00258	0.03096	5176.0	0.0004072895086609596	68.0920703110183
46255	0.5353587962962963	0.002574	0.03089	5178.0	0.0004063686344488708	68.11838100279228
46315	0.5360532407407408	0.002569	0.03082	5180.0	0.0004054477602367821	68.14469169456623
46375	0.5367476851851852	0.002563	0.03076	5182.0	0.0004046584394835633	68.1710023863402
46435	0.5374421296296297	0.002559	0.0307	5183.0	0.0004038691187303443	68.18415773222718
46495	0.5381365740740741	0.002553	0.03064	5185.0	0.0004030797979771253	68.21046842400115
46555	0.5388310185185186	0.002548	0.03058	5187.0	0.0004022904772239065	68.23677911577511
46615	0.539525462962963	0.002543	0.03052	5189.0	0.0004015011564706876	68.26308980754908
46675	0.5402199074074074	0.002538	0.03046	5191.0	0.0004007118357174686	68.28940049932304
46735	0.5409143518518519	0.002533	0.03041	5193.0	0.0004000540684231196	68.31571119109701
46795	0.5416087962962963	0.002529	0.03035	5194.0	0.0003992647476699006	68.32886653698398
46855	0.5423032407407408	0.002524	0.03029	5196.0	0.0003984754269166817	68.35517722875795
46915	0.5429976851851852	0.002519	0.03023	5198.0	0.0003976861061634628	68.38148792053191
46975	0.5436921296296297	0.002514	0.03017	5200.0	0.0003968967854102439	68.40779861230588
47035	0.5443865740740741	0.002509	0.03012	5202.0	0.0003962390181158947	68.43410930407984
47095	0.5450810185185185	0.002504	0.03006	5204.0	0.0003954496973626759	68.4604199958538
47155	0.545775462962963	0.002499	0.03	5205.0	0.000394660376609457	68.47357534174078
47215	0.5464699074074074	0.002495	0.02995	5207.0	0.0003940026093151079	68.49988603351476
47275	0.5471643518518519	0.00249	0.02989	5209.0	0.0003932132885618889	68.52619672528871
47335	0.5478587962962963	0.002485	0.02983	5211.0	0.0003924239678086701	68.55250741706267
47395	0.5485532407407407	0.00248	0.02977	5213.0	0.0003916346470554511	68.57881810883664
47455	0.5492476851851852	0.002476	0.02972	5214.0	0.000390976879761102	68.59197345472363
47515	0.5499421296296296	0.002471	0.02967	5216.0	0.000390319112466753	68.61828414649759
47575	0.5506365740740741	0.002466	0.02961	5218.0	0.000389529791713534	68.64459483827154
47635	0.5513310185185185	0.002462	0.02955	5220.0	0.0003887404709603151	68.67090553004552
47695	0.552025462962963	0.002457	0.02949	5221.0	0.0003879511502070962	68.6840608759325
47755	0.5527199074074074	0.002452	0.02944	5223.0	0.0003872933829127471	68.71037156770646
47815	0.5534143518518518	0.002448	0.02939	5225.0	0.000386635615618398	68.73668225948042
47875	0.5541087962962963	0.002443	0.02933	5227.0	0.0003858462948651791	68.76299295125439
47935	0.5548032407407407	0.002439	0.02928	5228.0	0.00038518852757083	68.77614829714138
47995	0.5554976851851852	0.002434	0.02922	5230.0	0.0003843992068176111	68.80245898891533
48055	0.5561921296296296	0.002429	0.02917	5232.0	0.000383741439523262	68.82876968068929
48115	0.556886574074074	0.002424	0.02911	5234.0	0.0003829521187700432	68.85508037246326
48175	0.5575810185185185	0.00242	0.02906	5235.0	0.000382294351475694	68.86823571835025
48235	0.5582754629629629	0.002415	0.029	5237.0	0.0003815050307224751	68.8945464101242
48295	0.5589699074074074	0.002411	0.02895	5239.0	0.000380847263428126	68.92085710189816
48355	0.5596643518518518	0.002406	0.02889	5241.0	0.000380057942674907	68.94716779367214
48415	0.5603587962962963	0.002401	0.02884	5242.0	0.000379400175380558	68.96032313955912
48475	0.5610532407407407	0.002397	0.02878	5244.0	0.000378610854627339	68.98663383133308
48535	0.5617476851851851	0.002392	0.02873	5246.0	0.00037795308733299	69.01294452310704
48595	0.5624421296296296	0.002388	0.02867	5248.0	0.000377163766579771	69.03925521488101
48655	0.563136574074074	0.002383	0.02862	5249.0	0.0003765059992854219	69.052410560768
48715	0.5638310185185185	0.002378	0.02856	5251.0	0.0003757166785322031	69.07872125254195
48775	0.5645254629629629	0.002374	0.02851	5253.0	0.0003750589112378539	69.10503194431591
48835	0.5652199074074075	0.002369	0.02845	5254.0	0.000374269590484635	69.1181872902029
48895	0.5659143518518519	0.002364	0.02839	5256.0	0.0003734802697314161	69.14449798197687
48955	0.5666087962962963	0.002359	0.02834	5258.0	0.000372822502437067	69.17080867375083
49015	0.5673032407407408	0.002355	0.02828	5260.0	0.0003720331816838481	69.19711936552478
49075	0.5679976851851852	0.002349	0.02822	5261.0	0.0003712438609306292	69.21027471141177
49135	0.5686921296296297	0.002345	0.02817	5263.0	0.0003705860936362801	69.23658540318573
49195	0.5693865740740741	0.00234	0.02811	5265.0	0.0003697967728830612	69.2628960949597
49255	0.5700810185185186	0.002335	0.02805	5266.0	0.0003690074521298423	69.27605144084669
49315	0.570775462962963	0.00233	0.02799	5268.0	0.0003682181313766233	69.30236213262064
49375	0.5714699074074074	0.002326	0.02794	5270.0	0.0003675603640822742	69.3286728243946
49435	0.5721643518518519	0.002321	0.02788	5271.0	0.0003667710433290554	69.34182817028159
49495	0.5728587962962963	0.002316	0.02783	5273.0	0.0003661132760347063	69.36813886205556
49555	0.5735532407407408	0.002312	0.02777	5275.0	0.0003653239552814873	69.39444955382952
49615	0.5742476851851852	0.002307	0.02772	5276.0	0.0003646661879871382	69.4076048997165
49675	0.5749421296296297	0.002303	0.02766	5278.0	0.0003638768672339193	69.43391559149046
49735	0.5756365740740741	0.002298	0.02761	5280.0	0.0003632190999395703	69.46022628326443
49795	0.5763310185185185	0.002293	0.02755	5281.0	0.0003624297791863513	69.4733816291514
49855	0.577025462962963	0.002289	0.0275	5283.0	0.0003617720118920023	69.49969232092538
49915	0.5777199074074074	0.002284	0.02745	5285.0	0.0003611142445976531	69.52600301269933
49975	0.5784143518518519	0.00228	0.02739	5286.0	0.0003603249238444342	69.53915835858632
50035	0.5791087962962963	0.002275	0.02734	5288.0	0.0003596671565500851	69.56546905036028
50095	0.5798032407407407	0.002271	0.02729	5290.0	0.000359009389255736	69.59177974213425
50155	0.5804976851851852	0.002266	0.02723	5291.0	0.0003582200685025171	69.60493508802122
50215	0.5811921296296296	0.002261	0.02717	5293.0	0.0003574307477492982	69.6312457797952
50275	0.5818865740740741	0.002256	0.02712	5294.0	0.0003567729804549491	69.64440112568218
50335	0.5825810185185185	0.002251	0.02706	5296.0	0.0003559836597017302	69.67071181745614
50395	0.583275462962963	0.002246	0.027	5298.0	0.0003551943389485113	69.6970225092301
50455	0.5839699074074074	0.002241	0.02694	5299.0	0.0003544050181952924	69.71017785511708
50515	0.5846643518518518	0.002237	0.02688	5301.0	0.0003536156974420735	69.73648854689105
50575	0.5853587962962963	0.002232	0.02683	5303.0	0.0003529579301477243	69.76279923866501
50635	0.5860532407407407	0.002227	0.02677	5304.0	0.0003521686093945054	69.775954584552
50695	0.5867476851851852	0.002223	0.02672	5306.0	0.0003515108421001563	69.80226527632595
50755	0.5874421296296296	0.002218	0.02666	5307.0	0.0003507215213469375	69.81542062221294
50815	0.588136574074074	0.002213	0.0266	5309.0	0.0003499322005937185	69.8417313139869
50875	0.5888310185185185	0.002209	0.02655	5311.0	0.0003492744332993694	69.86804200576087
50935	0.5895254629629629	0.002204	0.0265	5312.0	0.0003486166660050203	69.88119735164784
50995	0.5902199074074074	0.0022	0.02645	5314.0	0.0003479588987106712	69.90750804342181
51055	0.5909143518518518	0.002195	0.02639	5315.0	0.0003471695779574523	69.9206633893088
51115	0.5916087962962963	0.002191	0.02634	5317.0	0.0003465118106631032	69.94697408108276
51175	0.5923032407407407	0.002186	0.02628	5318.0	0.0003457224899098843	69.96012942696974
51235	0.5929976851851851	0.002182	0.02624	5320.0	0.000345196276074405	69.9864401187437
51295	0.5936921296296296	0.002178	0.02619	5322.0	0.0003445385087800559	70.01275081051767
51355	0.594386574074074	0.002173	0.02613	5323.0	0.000343749188026837	70.02590615640464
51415	0.5950810185185185	0.002168	0.02607	5325.0	0.0003429598672736181	70.05221684817862
51475	0.5957754629629629	0.002165	0.02603	5326.0	0.0003424336534381388	70.06537219406559
51535	0.5964699074074075	0.00216	0.02597	5328.0	0.0003416443326849199	70.09168288583956
51595	0.5971643518518519	0.002155	0.02592	5329.0	0.0003409865653905708	70.10483823172655
51655	0.5978587962962963	0.002151	0.02586	5331.0	0.0003401972446373519	70.1311489235005
51715	0.5985532407407408	0.002147	0.02581	5333.0	0.0003395394773430029	70.15745961527446
51775	0.5992476851851852	0.002142	0.02576	5334.0	0.0003388817100486537	70.17061496116145
51835	0.5999421296296297	0.002138	0.02571	5336.0	0.0003382239427543047	70.19692565293542
51895	0.6006365740740741	0.002133	0.02565	5337.0	0.0003374346220010857	70.21008099882239
51955	0.6013310185185186	0.002129	0.0256	5339.0	0.0003367768547067366	70.23639169059636
52015	0.602025462962963	0.002124	0.02555	5340.0	0.0003361190874123875	70.24954703648334
52075	0.6027199074074074	0.00212	0.0255	5342.0	0.0003354613201180384	70.27585772825731
52135	0.6034143518518519	0.002115	0.02544	5343.0	0.0003346719993648195	70.2890130741443
52195	0.6041087962962963	0.002111	0.02539	5345.0	0.0003340142320704704	70.31532376591825
52255	0.6048032407407408	0.002106	0.02533	5346.0	0.0003332249113172516	70.32847911180524
52315	0.6054976851851852	0.002102	0.02528	5348.0	0.0003325671440229024	70.3547898035792
52375	0.6061921296296297	0.002096	0.02521	5349.0	0.0003316462698108137	70.36794514946618
52435	0.6068865740740741	0.002092	0.02516	5351.0	0.0003309885025164646	70.39425584124014
52495	0.6075810185185185	0.002087	0.0251	5352.0	0.0003301991817632457	70.40741118712712
52555	0.608275462962963	0.002082	0.02504	5354.0	0.0003294098610100267	70.43372187890108
52615	0.6089699074074074	0.002077	0.02499	5355.0	0.0003287520937156777	70.44687722478807
52675	0.6096643518518519	0.002073	0.02493	5357.0	0.0003279627729624587	70.47318791656204
52735	0.6103587962962963	0.002068	0.02488	5358.0	0.0003273050056681097	70.48634326244901
52795	0.6110532407407407	0.002064	0.02483	5360.0	0.0003266472383737606	70.51265395422298
52855	0.6117476851851852	0.002059	0.02477	5361.0	0.0003258579176205417	70.52580930010996
52915	0.6124421296296296	0.002054	0.02472	5363.0	0.0003252001503261925	70.55211999188393
52975	0.6131365740740741	0.00205	0.02466	5364.0	0.0003244108295729736	70.56527533777091
53035	0.6138310185185185	0.002045	0.02461	5366.0	0.0003237530622786246	70.59158602954487
53095	0.614525462962963	0.00204	0.02455	5367.0	0.0003229637415254056	70.60474137543186
53155	0.6152199074074074	0.002036	0.0245	5369.0	0.0003223059742310566	70.63105206720581
53215	0.6159143518518518	0.002032	0.02445	5370.0	0.0003216482069367074	70.6442074130928
53275	0.6166087962962963	0.002028	0.0244	5372.0	0.0003209904396423584	70.67051810486676
53335	0.6173032407407407	0.002024	0.02435	5373.0	0.0003203326723480092	70.68367345075374
53395	0.6179976851851852	0.002019	0.0243	5375.0	0.0003196749050536602	70.7099841425277
53455	0.6186921296296296	0.002016	0.02426	5376.0	0.0003191486912181809	70.72313948841469
53515	0.619386574074074	0.002011	0.02421	5378.0	0.0003184909239238318	70.74945018018866
53575	0.6200810185185185	0.002007	0.02416	5379.0	0.0003178331566294827	70.76260552607563
53635	0.6207754629629629	0.002003	0.02411	5380.0	0.0003171753893351336	70.77576087196262
53695	0.6214699074074074	0.001999	0.02406	5382.0	0.0003165176220407845	70.80207156373658
53755	0.6221643518518518	0.001995	0.02401	5383.0	0.0003158598547464354	70.81522690962356
53815	0.6228587962962963	0.001991	0.02396	5385.0	0.0003152020874520863	70.84153760139753
53875	0.6235532407407407	0.001987	0.02392	5386.0	0.0003146758736166071	70.8546929472845
53935	0.6242476851851851	0.001983	0.02387	5388.0	0.0003140181063222579	70.88100363905848
53995	0.6249421296296296	0.001979	0.02382	5389.0	0.0003133603390279088	70.89415898494545
54055	0.625636574074074	0.001975	0.02377	5390.0	0.0003127025717335597	70.90731433083243
54115	0.6263310185185185	0.001971	0.02373	5392.0	0.0003121763578980805	70.9336250226064
54175	0.6270254629629629	0.001968	0.02369	5393.0	0.0003116501440626012	70.94678036849338
54235	0.6277199074074075	0.001964	0.02364	5395.0	0.0003109923767682521	70.97309106026735
54295	0.6284143518518519	0.001961	0.0236	5396.0	0.0003104661629327728	70.98624640615432
54355	0.6291087962962963	0.001957	0.02356	5398.0	0.0003099399490972936	71.0125570979283
54415	0.6298032407407408	0.001954	0.02352	5399.0	0.0003094137352618142	71.02571244381528
54475	0.6304976851851852	0.00195	0.02348	5400.0	0.000308887521426335	71.03886778970225
54535	0.6311921296296297	0.001947	0.02344	5402.0	0.0003083613075908557	71.06517848147622
54595	0.6318865740740741	0.001944	0.0234	5403.0	0.0003078350937553765	71.0783338273632
54655	0.6325810185185186	0.00194	0.02336	5405.0	0.0003073088799198972	71.10464451913717
54715	0.633275462962963	0.001937	0.02332	5406.0	0.0003067826660844179	71.11779986502415
54775	0.6339699074074074	0.001933	0.02328	5407.0	0.0003062564522489386	71.13095521091113
54835	0.6346643518518519	0.00193	0.02324	5409.0	0.0003057302384134593	71.1572659026851
54895	0.6353587962962963	0.001926	0.0232	5410.0	0.0003052040245779801	71.17042124857207
54955	0.6360532407407408	0.001923	0.02316	5412.0	0.0003046778107425008	71.19673194034604
55015	0.6367476851851852	0.001919	0.02311	5413.0	0.0003040200434481517	71.20988728623303
55075	0.6374421296296297	0.001916	0.02308	5414.0	0.0003036253830715422	71.22304263212
55135	0.6381365740740741	0.001912	0.02303	5416.0	0.0003029676157771931	71.24935332389397
55195	0.6388310185185185	0.001909	0.02299	5417.0	0.0003024414019417139	71.26250866978094
